threshold,tp,fp,tn,fn,recall,specificity,precision,f1_score,model,processing,cycle,variant,dataset
0.72,12,20,7382,1,0.9230769230769231,0.9972980275601189,0.375,0.5333333333333333,rtdetr,clahe,3,pretrained,test
0.76,12,18,7384,1,0.9230769230769231,0.997568224804107,0.4,0.5581395348837209,rtdetr,clahe,3,pretrained,test
0.79,12,15,7387,1,0.9230769230769231,0.9979735206700892,0.4444444444444444,0.6,rtdetr,clahe,3,pretrained,test
0.82,12,7,7395,1,0.9230769230769231,0.9990543096460416,0.631578947368421,0.7499999999999999,rtdetr,clahe,3,pretrained,test
0.85,12,2,7400,1,0.9230769230769231,0.9997298027560119,0.8571428571428571,0.888888888888889,rtdetr,clahe,3,pretrained,test
0.89,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,rtdetr,clahe,3,pretrained,test
0.92,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,rtdetr,clahe,3,pretrained,test
0.95,0,0,7402,13,0.0,1.0,0.0,0.0,rtdetr,clahe,3,pretrained,test
0.01,10,3934,0,0,1.0,0.0,0.002535496957403651,0.005058168942842691,rtdetr,clahe,3,pretrained,val
0.04,10,1742,2192,0,1.0,0.5571936959837316,0.005707762557077625,0.011350737797956867,rtdetr,clahe,3,pretrained,val
0.07,10,1120,2814,0,1.0,0.7153024911032029,0.008849557522123894,0.017543859649122806,rtdetr,clahe,3,pretrained,val
0.11,10,751,3183,0,1.0,0.8091001525165227,0.013140604467805518,0.025940337224383915,rtdetr,clahe,3,pretrained,val
0.14,10,556,3378,0,1.0,0.85866802236909,0.0176678445229682,0.034722222222222224,rtdetr,clahe,3,pretrained,val
0.17,10,383,3551,0,1.0,0.9026436197254702,0.02544529262086514,0.04962779156327544,rtdetr,clahe,3,pretrained,val
0.2,10,262,3672,0,1.0,0.9334011184544992,0.03676470588235294,0.07092198581560283,rtdetr,clahe,3,pretrained,val
0.24,10,202,3732,0,1.0,0.9486527707168276,0.04716981132075472,0.09009009009009009,rtdetr,clahe,3,pretrained,val
0.27,8,174,3760,2,0.8,0.9557702084392475,0.04395604395604396,0.08333333333333336,rtdetr,clahe,3,pretrained,val
0.3,8,141,3793,2,0.8,0.9641586171835282,0.053691275167785234,0.10062893081761007,rtdetr,clahe,3,pretrained,val
0.33,7,116,3818,3,0.7,0.9705134722928317,0.056910569105691054,0.10526315789473684,rtdetr,clahe,3,pretrained,val
0.37,4,83,3851,6,0.4,0.9789018810371124,0.04597701149425287,0.08247422680412371,rtdetr,clahe,3,pretrained,val
0.4,3,72,3862,7,0.3,0.9816980172852059,0.04,0.07058823529411766,rtdetr,clahe,3,pretrained,val
0.43,3,58,3876,7,0.3,0.9852567361464158,0.04918032786885246,0.08450704225352113,rtdetr,clahe,3,pretrained,val
0.46,3,48,3886,7,0.3,0.9877986781901372,0.058823529411764705,0.09836065573770492,rtdetr,clahe,3,pretrained,val
0.5,3,31,3903,7,0.3,0.9921199796644636,0.08823529411764706,0.13636363636363635,rtdetr,clahe,3,pretrained,val
0.53,3,28,3906,7,0.3,0.9928825622775801,0.0967741935483871,0.14634146341463414,rtdetr,clahe,3,pretrained,val
0.56,3,22,3912,7,0.3,0.9944077275038129,0.12,0.17142857142857143,rtdetr,clahe,3,pretrained,val
0.59,3,22,3912,7,0.3,0.9944077275038129,0.12,0.17142857142857143,rtdetr,clahe,3,pretrained,val
0.63,3,18,3916,7,0.3,0.9954245043213015,0.14285714285714285,0.19354838709677416,rtdetr,clahe,3,pretrained,val
0.66,3,16,3918,7,0.3,0.9959328927300457,0.15789473684210525,0.20689655172413793,rtdetr,clahe,3,pretrained,val
0.69,3,16,3918,7,0.3,0.9959328927300457,0.15789473684210525,0.20689655172413793,rtdetr,clahe,3,pretrained,val
0.72,2,16,3918,8,0.2,0.9959328927300457,0.1111111111111111,0.14285714285714285,rtdetr,clahe,3,pretrained,val
0.76,2,14,3920,8,0.2,0.99644128113879,0.125,0.15384615384615385,rtdetr,clahe,3,pretrained,val
0.79,2,14,3920,8,0.2,0.99644128113879,0.125,0.15384615384615385,rtdetr,clahe,3,pretrained,val
0.82,2,13,3921,8,0.2,0.9966954753431622,0.13333333333333333,0.16,rtdetr,clahe,3,pretrained,val
0.85,2,12,3922,8,0.2,0.9969496695475343,0.14285714285714285,0.16666666666666666,rtdetr,clahe,3,pretrained,val
0.89,2,12,3922,8,0.2,0.9969496695475343,0.14285714285714285,0.16666666666666666,rtdetr,clahe,3,pretrained,val
0.92,1,7,3927,9,0.1,0.998220640569395,0.125,0.11111111111111112,rtdetr,clahe,3,pretrained,val
0.95,0,0,3934,10,0.0,1.0,0.0,0.0,rtdetr,clahe,3,pretrained,val
0.01,13,7402,0,0,1.0,0.0,0.001753202966958867,0.003500269251480883,rtdetr,clahe,3,scratch,test
0.04,13,4668,2734,0,1.0,0.3693596325317482,0.0027771843623157445,0.005538985939497231,rtdetr,clahe,3,scratch,test
0.07,11,1934,5468,2,0.8461538461538461,0.7387192650634964,0.005655526992287918,0.011235955056179777,rtdetr,clahe,3,scratch,test
0.11,11,903,6499,2,0.8461538461538461,0.8780059443393677,0.012035010940919038,0.023732470334412083,rtdetr,clahe,3,scratch,test
0.14,11,596,6806,2,0.8461538461538461,0.9194812212915429,0.018121911037891267,0.03548387096774193,rtdetr,clahe,3,scratch,test
0.17,11,437,6965,2,0.8461538461538461,0.9409619021885977,0.024553571428571428,0.04772234273318872,rtdetr,clahe,3,scratch,test
0.2,11,312,7090,2,0.8461538461538461,0.9578492299378546,0.034055727554179564,0.06547619047619048,rtdetr,clahe,3,scratch,test
0.24,11,240,7162,2,0.8461538461538461,0.9675763307214267,0.043824701195219126,0.08333333333333334,rtdetr,clahe,3,scratch,test
0.27,11,199,7203,2,0.8461538461538461,0.973115374223183,0.05238095238095238,0.09865470852017938,rtdetr,clahe,3,scratch,test
0.3,11,170,7232,2,0.8461538461538461,0.9770332342610105,0.06077348066298342,0.1134020618556701,rtdetr,clahe,3,scratch,test
0.33,11,146,7256,2,0.8461538461538461,0.9802756011888679,0.07006369426751592,0.12941176470588234,rtdetr,clahe,3,scratch,test
0.37,11,125,7277,2,0.8461538461538461,0.9831126722507431,0.08088235294117647,0.1476510067114094,rtdetr,clahe,3,scratch,test
0.4,11,115,7287,2,0.8461538461538461,0.9844636584706836,0.0873015873015873,0.15827338129496402,rtdetr,clahe,3,scratch,test
0.43,11,104,7298,2,0.8461538461538461,0.9859497433126182,0.09565217391304348,0.171875,rtdetr,clahe,3,scratch,test
0.46,11,94,7308,2,0.8461538461538461,0.9873007295325588,0.10476190476190476,0.18644067796610173,rtdetr,clahe,3,scratch,test
0.5,11,84,7318,2,0.8461538461538461,0.9886517157524993,0.11578947368421053,0.2037037037037037,rtdetr,clahe,3,scratch,test
0.53,11,73,7329,2,0.8461538461538461,0.9901378005944339,0.13095238095238096,0.22680412371134023,rtdetr,clahe,3,scratch,test
0.56,11,67,7335,2,0.8461538461538461,0.9909483923263983,0.14102564102564102,0.24175824175824173,rtdetr,clahe,3,scratch,test
0.59,11,58,7344,2,0.8461538461538461,0.9921642799243447,0.15942028985507245,0.2682926829268293,rtdetr,clahe,3,scratch,test
0.63,11,51,7351,2,0.8461538461538461,0.9931099702783032,0.1774193548387097,0.29333333333333333,rtdetr,clahe,3,scratch,test
0.66,11,46,7356,2,0.8461538461538461,0.9937854633882734,0.19298245614035087,0.3142857142857142,rtdetr,clahe,3,scratch,test
0.69,11,40,7362,2,0.8461538461538461,0.9945960551202377,0.21568627450980393,0.34375000000000006,rtdetr,clahe,3,scratch,test
0.72,11,34,7368,2,0.8461538461538461,0.9954066468522021,0.24444444444444444,0.37931034482758624,rtdetr,clahe,3,scratch,test
0.76,11,22,7380,2,0.8461538461538461,0.9970278303161307,0.3333333333333333,0.47826086956521735,rtdetr,clahe,3,scratch,test
0.79,11,14,7388,2,0.8461538461538461,0.9981086192920832,0.44,0.5789473684210525,rtdetr,clahe,3,scratch,test
0.82,11,6,7396,2,0.8461538461538461,0.9991894082680357,0.6470588235294118,0.7333333333333334,rtdetr,clahe,3,scratch,test
0.85,11,2,7400,2,0.8461538461538461,0.9997298027560119,0.8461538461538461,0.8461538461538461,rtdetr,clahe,3,scratch,test
0.89,11,0,7402,2,0.8461538461538461,1.0,1.0,0.9166666666666666,rtdetr,clahe,3,scratch,test
0.92,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,rtdetr,clahe,3,scratch,test
0.95,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,rtdetr,clahe,3,scratch,test
0.01,10,3934,0,0,1.0,0.0,0.002535496957403651,0.005058168942842691,rtdetr,clahe,3,scratch,val
0.04,9,2229,1705,1,0.9,0.43340111845449925,0.004021447721179625,0.00800711743772242,rtdetr,clahe,3,scratch,val
0.07,9,903,3031,1,0.9,0.7704626334519573,0.009868421052631578,0.019522776572668113,rtdetr,clahe,3,scratch,val
0.11,9,514,3420,1,0.9,0.8693441789527199,0.017208413001912046,0.03377110694183865,rtdetr,clahe,3,scratch,val
0.14,9,323,3611,1,0.9,0.9178952719877986,0.02710843373493976,0.05263157894736842,rtdetr,clahe,3,scratch,val
0.17,9,212,3722,1,0.9,0.9461108286731063,0.04072398190045249,0.07792207792207792,rtdetr,clahe,3,scratch,val
0.2,8,146,3788,2,0.8,0.9628876461616676,0.05194805194805195,0.0975609756097561,rtdetr,clahe,3,scratch,val
0.24,8,71,3863,2,0.8,0.981952211489578,0.10126582278481013,0.1797752808988764,rtdetr,clahe,3,scratch,val
0.27,8,45,3889,2,0.8,0.9885612608032537,0.1509433962264151,0.25396825396825395,rtdetr,clahe,3,scratch,val
0.3,8,32,3902,2,0.8,0.9918657854600915,0.2,0.32000000000000006,rtdetr,clahe,3,scratch,val
0.33,8,24,3910,2,0.8,0.9938993390950687,0.25,0.38095238095238093,rtdetr,clahe,3,scratch,val
0.37,7,19,3915,3,0.7,0.9951703101169294,0.2692307692307692,0.3888888888888889,rtdetr,clahe,3,scratch,val
0.4,7,18,3916,3,0.7,0.9954245043213015,0.28,0.4,rtdetr,clahe,3,scratch,val
0.43,6,18,3916,4,0.6,0.9954245043213015,0.25,0.35294117647058826,rtdetr,clahe,3,scratch,val
0.46,5,18,3916,5,0.5,0.9954245043213015,0.21739130434782608,0.30303030303030304,rtdetr,clahe,3,scratch,val
0.5,5,15,3919,5,0.5,0.9961870869344179,0.25,0.3333333333333333,rtdetr,clahe,3,scratch,val
0.53,4,14,3920,6,0.4,0.99644128113879,0.2222222222222222,0.2857142857142857,rtdetr,clahe,3,scratch,val
0.56,4,13,3921,6,0.4,0.9966954753431622,0.23529411764705882,0.29629629629629634,rtdetr,clahe,3,scratch,val
0.59,4,13,3921,6,0.4,0.9966954753431622,0.23529411764705882,0.29629629629629634,rtdetr,clahe,3,scratch,val
0.63,3,13,3921,7,0.3,0.9966954753431622,0.1875,0.23076923076923075,rtdetr,clahe,3,scratch,val
0.66,3,13,3921,7,0.3,0.9966954753431622,0.1875,0.23076923076923075,rtdetr,clahe,3,scratch,val
0.69,3,13,3921,7,0.3,0.9966954753431622,0.1875,0.23076923076923075,rtdetr,clahe,3,scratch,val
0.72,3,13,3921,7,0.3,0.9966954753431622,0.1875,0.23076923076923075,rtdetr,clahe,3,scratch,val
0.76,3,13,3921,7,0.3,0.9966954753431622,0.1875,0.23076923076923075,rtdetr,clahe,3,scratch,val
0.79,3,13,3921,7,0.3,0.9966954753431622,0.1875,0.23076923076923075,rtdetr,clahe,3,scratch,val
0.82,3,13,3921,7,0.3,0.9966954753431622,0.1875,0.23076923076923075,rtdetr,clahe,3,scratch,val
0.85,2,12,3922,8,0.2,0.9969496695475343,0.14285714285714285,0.16666666666666666,rtdetr,clahe,3,scratch,val
0.89,2,12,3922,8,0.2,0.9969496695475343,0.14285714285714285,0.16666666666666666,rtdetr,clahe,3,scratch,val
0.92,0,9,3925,10,0.0,0.9977122521606507,0.0,0.0,rtdetr,clahe,3,scratch,val
0.95,0,0,3934,10,0.0,1.0,0.0,0.0,rtdetr,clahe,3,scratch,val
0.01,13,7402,0,0,1.0,0.0,0.001753202966958867,0.003500269251480883,rtdetr,clahe,4,pretrained,test
0.04,13,5100,2302,0,1.0,0.31099702783031613,0.0025425386270291413,0.005072181037846273,rtdetr,clahe,4,pretrained,test
0.07,13,3131,4271,0,1.0,0.5770062145366117,0.004134860050890585,0.008235666772252138,rtdetr,clahe,4,pretrained,test
0.11,13,1993,5409,0,1.0,0.730748446365847,0.006480558325024925,0.012877662209014365,rtdetr,clahe,4,pretrained,test
0.14,13,1621,5781,0,1.0,0.7810051337476358,0.00795593635250918,0.015786278081360048,rtdetr,clahe,4,pretrained,test
0.17,13,1332,6070,0,1.0,0.8200486355039178,0.009665427509293681,0.019145802650957288,rtdetr,clahe,4,pretrained,test
0.2,13,1120,6282,0,1.0,0.8486895433666577,0.01147396293027361,0.022687609075043632,rtdetr,clahe,4,pretrained,test
0.24,13,898,6504,0,1.0,0.878681437449338,0.014270032930845226,0.028138528138528143,rtdetr,clahe,4,pretrained,test
0.27,13,763,6639,0,1.0,0.8969197514185355,0.01675257731958763,0.032953105196451206,rtdetr,clahe,4,pretrained,test
0.3,13,671,6731,0,1.0,0.9093488246419886,0.019005847953216373,0.03730272596843615,rtdetr,clahe,4,pretrained,test
0.33,13,573,6829,0,1.0,0.9225884895974061,0.02218430034129693,0.04340567612687813,rtdetr,clahe,4,pretrained,test
0.37,12,479,6923,1,0.9230769230769231,0.9352877600648474,0.024439918533604887,0.04761904761904762,rtdetr,clahe,4,pretrained,test
0.4,12,417,6985,1,0.9230769230769231,0.9436638746284788,0.027972027972027972,0.054298642533936646,rtdetr,clahe,4,pretrained,test
0.43,12,373,7029,1,0.9230769230769231,0.9496082139962172,0.03116883116883117,0.06030150753768844,rtdetr,clahe,4,pretrained,test
0.46,12,337,7065,1,0.9230769230769231,0.9544717643880033,0.034383954154727794,0.06629834254143646,rtdetr,clahe,4,pretrained,test
0.5,12,285,7117,1,0.9230769230769231,0.9614968927316941,0.04040404040404041,0.07741935483870968,rtdetr,clahe,4,pretrained,test
0.53,12,249,7153,1,0.9230769230769231,0.9663604431234801,0.04597701149425287,0.08759124087591241,rtdetr,clahe,4,pretrained,test
0.56,12,217,7185,1,0.9230769230769231,0.97068359902729,0.05240174672489083,0.09917355371900825,rtdetr,clahe,4,pretrained,test
0.59,12,188,7214,1,0.9230769230769231,0.9746014590651175,0.06,0.11267605633802816,rtdetr,clahe,4,pretrained,test
0.63,12,148,7254,1,0.9230769230769231,0.9800054039448798,0.075,0.13872832369942198,rtdetr,clahe,4,pretrained,test
0.66,12,118,7284,1,0.9230769230769231,0.9840583626047015,0.09230769230769231,0.16783216783216787,rtdetr,clahe,4,pretrained,test
0.69,12,98,7304,1,0.9230769230769231,0.9867603350445825,0.10909090909090909,0.1951219512195122,rtdetr,clahe,4,pretrained,test
0.72,12,79,7323,1,0.9230769230769231,0.9893272088624696,0.13186813186813187,0.23076923076923078,rtdetr,clahe,4,pretrained,test
0.76,11,51,7351,2,0.8461538461538461,0.9931099702783032,0.1774193548387097,0.29333333333333333,rtdetr,clahe,4,pretrained,test
0.79,11,30,7372,2,0.8461538461538461,0.9959470413401783,0.2682926829268293,0.4074074074074075,rtdetr,clahe,4,pretrained,test
0.82,11,15,7387,2,0.8461538461538461,0.9979735206700892,0.4230769230769231,0.5641025641025641,rtdetr,clahe,4,pretrained,test
0.85,11,7,7395,2,0.8461538461538461,0.9990543096460416,0.6111111111111112,0.7096774193548387,rtdetr,clahe,4,pretrained,test
0.89,11,0,7402,2,0.8461538461538461,1.0,1.0,0.9166666666666666,rtdetr,clahe,4,pretrained,test
0.92,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,rtdetr,clahe,4,pretrained,test
0.95,0,0,7402,13,0.0,1.0,0.0,0.0,rtdetr,clahe,4,pretrained,test
0.01,10,3934,0,0,1.0,0.0,0.002535496957403651,0.005058168942842691,rtdetr,clahe,4,pretrained,val
0.04,10,3181,753,0,1.0,0.19140823589222167,0.0031338138514572234,0.006248047485160888,rtdetr,clahe,4,pretrained,val
0.07,10,2088,1846,0,1.0,0.469242501270971,0.004766444232602479,0.009487666034155597,rtdetr,clahe,4,pretrained,val
0.11,10,1639,2295,0,1.0,0.5833756990340621,0.006064281382656155,0.012055455093429777,rtdetr,clahe,4,pretrained,val
0.14,10,1432,2502,0,1.0,0.6359938993390951,0.006934812760055479,0.013774104683195593,rtdetr,clahe,4,pretrained,val
0.17,10,1238,2696,0,1.0,0.6853075749872903,0.008012820512820512,0.01589825119236884,rtdetr,clahe,4,pretrained,val
0.2,10,1054,2880,0,1.0,0.7320793085917641,0.009398496240601503,0.018621973929236497,rtdetr,clahe,4,pretrained,val
0.24,10,886,3048,0,1.0,0.7747839349262837,0.011160714285714286,0.02207505518763797,rtdetr,clahe,4,pretrained,val
0.27,10,779,3155,0,1.0,0.8019827147941027,0.012674271229404309,0.025031289111389236,rtdetr,clahe,4,pretrained,val
0.3,10,673,3261,0,1.0,0.8289273004575496,0.014641288433382138,0.02886002886002886,rtdetr,clahe,4,pretrained,val
0.33,10,584,3350,0,1.0,0.8515505846466701,0.016835016835016835,0.03311258278145695,rtdetr,clahe,4,pretrained,val
0.37,10,487,3447,0,1.0,0.8762074224707677,0.02012072434607646,0.03944773175542406,rtdetr,clahe,4,pretrained,val
0.4,10,413,3521,0,1.0,0.895017793594306,0.02364066193853428,0.04618937644341801,rtdetr,clahe,4,pretrained,val
0.43,10,367,3567,0,1.0,0.9067107269954245,0.026525198938992044,0.0516795865633075,rtdetr,clahe,4,pretrained,val
0.46,10,326,3608,0,1.0,0.9171326893746823,0.02976190476190476,0.05780346820809249,rtdetr,clahe,4,pretrained,val
0.5,10,279,3655,0,1.0,0.9290798169801728,0.03460207612456748,0.06688963210702341,rtdetr,clahe,4,pretrained,val
0.53,10,254,3680,0,1.0,0.9354346720894764,0.03787878787878788,0.07299270072992702,rtdetr,clahe,4,pretrained,val
0.56,10,218,3716,0,1.0,0.9445856634468734,0.043859649122807015,0.08403361344537816,rtdetr,clahe,4,pretrained,val
0.59,10,192,3742,0,1.0,0.951194712760549,0.04950495049504951,0.09433962264150944,rtdetr,clahe,4,pretrained,val
0.63,10,156,3778,0,1.0,0.9603457041179461,0.060240963855421686,0.11363636363636363,rtdetr,clahe,4,pretrained,val
0.66,10,135,3799,0,1.0,0.965683782409761,0.06896551724137931,0.12903225806451613,rtdetr,clahe,4,pretrained,val
0.69,10,110,3824,0,1.0,0.9720386375190646,0.08333333333333333,0.15384615384615385,rtdetr,clahe,4,pretrained,val
0.72,10,87,3847,0,1.0,0.9778851042196238,0.10309278350515463,0.18691588785046725,rtdetr,clahe,4,pretrained,val
0.76,10,59,3875,0,1.0,0.9850025419420437,0.14492753623188406,0.25316455696202533,rtdetr,clahe,4,pretrained,val
0.79,8,42,3892,2,0.8,0.9893238434163701,0.16,0.26666666666666666,rtdetr,clahe,4,pretrained,val
0.82,7,26,3908,3,0.7,0.9933909506863243,0.21212121212121213,0.3255813953488372,rtdetr,clahe,4,pretrained,val
0.85,7,16,3918,3,0.7,0.9959328927300457,0.30434782608695654,0.42424242424242425,rtdetr,clahe,4,pretrained,val
0.89,5,12,3922,5,0.5,0.9969496695475343,0.29411764705882354,0.37037037037037035,rtdetr,clahe,4,pretrained,val
0.92,2,10,3924,8,0.2,0.9974580579562786,0.16666666666666666,0.1818181818181818,rtdetr,clahe,4,pretrained,val
0.95,0,0,3934,10,0.0,1.0,0.0,0.0,rtdetr,clahe,4,pretrained,val
0.01,13,7402,0,0,1.0,0.0,0.001753202966958867,0.003500269251480883,rtdetr,clahe,4,scratch,test
0.04,13,7401,1,0,1.0,0.00013509862199405565,0.0017534394388993796,0.0035007405412683453,rtdetr,clahe,4,scratch,test
0.07,13,6689,713,0,1.0,0.09632531748176168,0.001939719486720382,0.0038719285182427406,rtdetr,clahe,4,scratch,test
0.11,13,4404,2998,0,1.0,0.40502566873817886,0.0029431741000679195,0.005869074492099323,rtdetr,clahe,4,scratch,test
0.14,13,3228,4174,0,1.0,0.5639016482031883,0.004011107682813947,0.007990165949600492,rtdetr,clahe,4,scratch,test
0.17,13,2451,4951,0,1.0,0.6688732774925695,0.005275974025974026,0.010496568429551878,rtdetr,clahe,4,scratch,test
0.2,13,1950,5452,0,1.0,0.7365576871115914,0.006622516556291391,0.013157894736842105,rtdetr,clahe,4,scratch,test
0.24,13,1381,6021,0,1.0,0.8134288030262091,0.009325681492109038,0.01847903340440654,rtdetr,clahe,4,scratch,test
0.27,13,1133,6269,0,1.0,0.846933261280735,0.011343804537521814,0.02243313201035375,rtdetr,clahe,4,scratch,test
0.3,13,998,6404,0,1.0,0.8651715752499325,0.012858555885262116,0.025390625,rtdetr,clahe,4,scratch,test
0.33,13,899,6503,0,1.0,0.878546338827344,0.01425438596491228,0.02810810810810811,rtdetr,clahe,4,scratch,test
0.37,11,694,6708,2,0.8461538461538461,0.9062415563361254,0.015602836879432624,0.03064066852367688,rtdetr,clahe,4,scratch,test
0.4,11,579,6823,2,0.8461538461538461,0.9217778978654417,0.01864406779661017,0.03648424543946932,rtdetr,clahe,4,scratch,test
0.43,11,533,6869,2,0.8461538461538461,0.9279924344771683,0.02022058823529412,0.03949730700179534,rtdetr,clahe,4,scratch,test
0.46,11,478,6924,2,0.8461538461538461,0.9354228586868414,0.022494887525562373,0.043824701195219126,rtdetr,clahe,4,scratch,test
0.5,11,270,7132,2,0.8461538461538461,0.963523372061605,0.03914590747330961,0.07482993197278912,rtdetr,clahe,4,scratch,test
0.53,11,142,7260,2,0.8461538461538461,0.9808159956768441,0.0718954248366013,0.1325301204819277,rtdetr,clahe,4,scratch,test
0.56,11,78,7324,2,0.8461538461538461,0.9894623074844636,0.12359550561797752,0.21568627450980393,rtdetr,clahe,4,scratch,test
0.59,11,34,7368,2,0.8461538461538461,0.9954066468522021,0.24444444444444444,0.37931034482758624,rtdetr,clahe,4,scratch,test
0.63,11,13,7389,2,0.8461538461538461,0.9982437179140773,0.4583333333333333,0.5945945945945945,rtdetr,clahe,4,scratch,test
0.66,10,5,7397,3,0.7692307692307693,0.9993245068900297,0.6666666666666666,0.7142857142857142,rtdetr,clahe,4,scratch,test
0.69,10,3,7399,3,0.7692307692307693,0.9995947041340179,0.7692307692307693,0.7692307692307693,rtdetr,clahe,4,scratch,test
0.72,10,3,7399,3,0.7692307692307693,0.9995947041340179,0.7692307692307693,0.7692307692307693,rtdetr,clahe,4,scratch,test
0.76,10,2,7400,3,0.7692307692307693,0.9997298027560119,0.8333333333333334,0.8,rtdetr,clahe,4,scratch,test
0.79,10,2,7400,3,0.7692307692307693,0.9997298027560119,0.8333333333333334,0.8,rtdetr,clahe,4,scratch,test
0.82,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,rtdetr,clahe,4,scratch,test
0.85,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,rtdetr,clahe,4,scratch,test
0.89,3,0,7402,10,0.23076923076923078,1.0,1.0,0.375,rtdetr,clahe,4,scratch,test
0.92,0,0,7402,13,0.0,1.0,0.0,0.0,rtdetr,clahe,4,scratch,test
0.95,0,0,7402,13,0.0,1.0,0.0,0.0,rtdetr,clahe,4,scratch,test
0.01,10,3934,0,0,1.0,0.0,0.002535496957403651,0.005058168942842691,rtdetr,clahe,4,scratch,val
0.04,10,3934,0,0,1.0,0.0,0.002535496957403651,0.005058168942842691,rtdetr,clahe,4,scratch,val
0.07,10,2987,947,0,1.0,0.2407219115404169,0.00333667000333667,0.006651147322913203,rtdetr,clahe,4,scratch,val
0.11,9,1424,2510,1,0.9,0.6380274529740722,0.00628053035589672,0.012474012474012475,rtdetr,clahe,4,scratch,val
0.14,8,765,3169,2,0.8,0.8055414336553126,0.01034928848641656,0.020434227330779053,rtdetr,clahe,4,scratch,val
0.17,8,397,3537,2,0.8,0.8990849008642603,0.019753086419753086,0.03855421686746988,rtdetr,clahe,4,scratch,val
0.2,8,202,3732,2,0.8,0.9486527707168276,0.0380952380952381,0.07272727272727274,rtdetr,clahe,4,scratch,val
0.24,8,101,3833,2,0.8,0.9743263853584139,0.07339449541284404,0.13445378151260504,rtdetr,clahe,4,scratch,val
0.27,8,75,3859,2,0.8,0.9809354346720894,0.0963855421686747,0.17204301075268819,rtdetr,clahe,4,scratch,val
0.3,6,61,3873,4,0.6,0.9844941535332994,0.08955223880597014,0.1558441558441558,rtdetr,clahe,4,scratch,val
0.33,6,50,3884,4,0.6,0.987290289781393,0.10714285714285714,0.18181818181818182,rtdetr,clahe,4,scratch,val
0.37,6,43,3891,4,0.6,0.9890696492119979,0.12244897959183673,0.20338983050847456,rtdetr,clahe,4,scratch,val
0.4,5,38,3896,5,0.5,0.9903406202338587,0.11627906976744186,0.18867924528301888,rtdetr,clahe,4,scratch,val
0.43,5,35,3899,5,0.5,0.9911032028469751,0.125,0.2,rtdetr,clahe,4,scratch,val
0.46,5,33,3901,5,0.5,0.9916115912557194,0.13157894736842105,0.20833333333333334,rtdetr,clahe,4,scratch,val
0.5,4,29,3905,6,0.4,0.992628368073208,0.12121212121212122,0.186046511627907,rtdetr,clahe,4,scratch,val
0.53,4,23,3911,6,0.4,0.9941535332994408,0.14814814814814814,0.21621621621621623,rtdetr,clahe,4,scratch,val
0.56,4,19,3915,6,0.4,0.9951703101169294,0.17391304347826086,0.24242424242424243,rtdetr,clahe,4,scratch,val
0.59,4,17,3917,6,0.4,0.9956786985256736,0.19047619047619047,0.25806451612903225,rtdetr,clahe,4,scratch,val
0.63,4,16,3918,6,0.4,0.9959328927300457,0.2,0.26666666666666666,rtdetr,clahe,4,scratch,val
0.66,4,13,3921,6,0.4,0.9966954753431622,0.23529411764705882,0.29629629629629634,rtdetr,clahe,4,scratch,val
0.69,4,12,3922,6,0.4,0.9969496695475343,0.25,0.3076923076923077,rtdetr,clahe,4,scratch,val
0.72,3,12,3922,7,0.3,0.9969496695475343,0.2,0.24,rtdetr,clahe,4,scratch,val
0.76,1,11,3923,9,0.1,0.9972038637519065,0.08333333333333333,0.0909090909090909,rtdetr,clahe,4,scratch,val
0.79,1,8,3926,9,0.1,0.9979664463650229,0.1111111111111111,0.10526315789473685,rtdetr,clahe,4,scratch,val
0.82,0,1,3933,10,0.0,0.9997458057956279,0.0,0.0,rtdetr,clahe,4,scratch,val
0.85,0,0,3934,10,0.0,1.0,0.0,0.0,rtdetr,clahe,4,scratch,val
0.89,0,0,3934,10,0.0,1.0,0.0,0.0,rtdetr,clahe,4,scratch,val
0.92,0,0,3934,10,0.0,1.0,0.0,0.0,rtdetr,clahe,4,scratch,val
0.95,0,0,3934,10,0.0,1.0,0.0,0.0,rtdetr,clahe,4,scratch,val
0.01,851,497,0,0,1.0,0.0,0.6313056379821959,0.7739881764438382,rtdetr,plain,0,pretrained,test
0.04,851,497,0,0,1.0,0.0,0.6313056379821959,0.7739881764438382,rtdetr,plain,0,pretrained,test
0.07,851,496,1,0,1.0,0.002012072434607646,0.6317743132887899,0.7743403093721565,rtdetr,plain,0,pretrained,test
0.11,851,491,6,0,1.0,0.012072434607645875,0.6341281669150521,0.7761057911536708,rtdetr,plain,0,pretrained,test
0.14,838,474,23,13,0.9847238542890717,0.04627766599597585,0.6387195121951219,0.7748497457235322,rtdetr,plain,0,pretrained,test
0.17,824,462,35,27,0.9682726204465335,0.07042253521126761,0.640746500777605,0.7711745437529247,rtdetr,plain,0,pretrained,test
0.2,806,450,47,45,0.9471210340775558,0.09456740442655935,0.64171974522293,0.7650688182249644,rtdetr,plain,0,pretrained,test
